City_ID,City,Country,Date,Lat,Lng,Current Description,Max Temp,Humidity,Cloudiness,Wind Speed
452,Margate,GB,2022-04-01 01:34:34,51.3813,1.3862,Clouds,38.7,76,100,18.01
453,Sobolevo,RU,2022-04-01 01:34:34,54.4299,31.8996,Clouds,26.02,96,100,10.45
454,San Luis,AR,2022-04-01 01:34:34,-33.295,-66.3356,Clear,50.02,34,0,3.74
455,Casino,AU,2022-04-01 01:34:34,-28.8667,153.05,Clear,76.95,47,9,6.91
456,Sindor,RU,2022-04-01 01:34:35,62.8629,51.8905,Clouds,18.45,96,100,5.44
457,Chernyshevskiy,RU,2022-04-01 01:34:35,63.0128,112.4714,Snow,27.68,95,100,14.18
458,Taguisa,PH,2022-04-01 01:34:35,6.6983,124.0358,Clear,84.24,71,4,5.01
459,Dutlwe,BW,2022-04-01 01:34:35,-23.9833,23.9,Clouds,67.73,44,35,7.83
460,Guaira,BR,2022-04-01 01:32:27,-20.3183,-48.3106,Rain,68.63,91,78,6.08
461,Bilma,NE,2022-04-01 01:35:36,18.6853,12.9164,Clear,72.03,5,1,5.37
462,Iracoubo,GF,2022-04-01 01:35:36,5.4802,-53.2011,Rain,77.14,81,96,8.34
463,Road Town,VG,2022-04-01 01:35:36,18.4167,-64.6167,Clouds,78.84,69,40,16.11
464,Leeton,AU,2022-04-01 01:35:37,-34.5667,146.4,Clear,69.85,32,0,12.66
465,Ahuimanu,US,2022-04-01 01:35:37,21.4447,-157.8378,Rain,83.91,78,75,12.66
466,Pisco,PE,2022-04-01 01:35:37,-13.7,-76.2167,Clear,68.05,73,0,10.36
467,Labuan,MY,2022-04-01 01:35:37,5.2767,115.2417,Clouds,84.56,83,20,1.14
468,Yanam,IN,2022-04-01 01:35:38,16.7333,82.2167,Clouds,82.6,79,96,4.54
469,Neepawa,CA,2022-04-01 01:35:38,50.2289,-99.4664,Clouds,36.0,91,98,3.91
470,Lebyazhye,RU,2022-04-01 01:35:38,55.2689,66.4947,Clouds,24.85,97,97,6.55
471,Cockburn Town,TC,2022-04-01 01:32:54,21.4612,-71.1419,Clear,77.23,82,1,23.76
472,Dongsheng,CN,2022-04-01 01:35:38,39.8161,109.9776,Clear,44.06,21,0,18.03
473,Belawan,ID,2022-04-01 01:35:39,3.7755,98.6832,Clouds,79.09,75,92,3.98
474,Yatou,CN,2022-04-01 01:35:39,37.15,122.3833,Clouds,47.34,40,80,13.4
475,Buta,CD,2022-04-01 01:35:39,2.7858,24.73,Clouds,70.56,94,67,2.73
476,Evensk,RU,2022-04-01 01:35:39,61.95,159.2333,Clouds,18.43,65,35,8.99
477,Codajas,BR,2022-04-01 01:35:40,-3.8367,-62.0569,Clouds,73.76,98,100,2.73
478,Cordoba,AR,2022-04-01 01:31:26,-31.4135,-64.1811,Clear,56.19,72,0,5.75
479,Solnechnyy,RU,2022-04-01 01:34:21,50.7214,136.6319,Clouds,26.98,61,73,5.95
480,San Cristobal,VE,2022-04-01 01:35:40,7.7669,-72.225,Clouds,71.78,80,76,1.36
481,Barnstaple,GB,2022-04-01 01:35:40,51.0802,-4.0581,Clouds,40.21,69,42,12.53
482,Castelldefels,ES,2022-04-01 01:35:41,41.2779,1.9703,Clear,52.12,75,0,6.91
483,Santa Rosa,PH,2022-04-01 01:33:41,14.3122,121.1114,Clouds,90.09,69,100,12.84
484,Mitsamiouli,KM,2022-04-01 01:35:41,-11.3847,43.2844,Clouds,80.56,74,33,2.37
485,Taseyevo,RU,2022-04-01 01:35:41,57.2169,94.8978,Clouds,38.73,74,100,12.62
486,Ewa Beach,US,2022-04-01 01:31:55,21.3156,-158.0072,Rain,84.15,62,75,15.01
487,Maceio,BR,2022-04-01 01:32:41,-9.6658,-35.7353,Clouds,74.64,94,40,3.44
488,Kenai,US,2022-04-01 01:33:18,60.5544,-151.2583,Clouds,44.69,70,100,20.71
489,Naze,JP,2022-04-01 01:35:42,28.3667,129.4833,Rain,65.32,66,94,17.94
490,Hailar,CN,2022-04-01 01:35:42,49.2,119.7,Clouds,26.62,53,51,9.62
491,Batagay-Alyta,RU,2022-04-01 01:35:42,67.8006,130.4114,Clouds,4.51,75,40,4.92
492,Skibbereen,IE,2022-04-01 01:34:28,51.55,-9.2667,Clear,36.1,78,5,10.02
493,Mandurah,AU,2022-04-01 01:30:47,-32.55,115.7,Clouds,77.9,61,13,11.45
494,Katymar,HU,2022-04-01 01:35:42,46.034,19.2094,Clouds,52.14,83,100,8.79
495,Guaraciaba Do Norte,BR,2022-04-01 01:35:43,-4.1669,-40.7475,Clouds,65.77,93,99,2.44
496,Ratne,UA,2022-04-01 01:35:43,51.6683,24.5303,Snow,32.13,98,100,18.45
497,Muros,ES,2022-04-01 01:35:43,42.7762,-9.0603,Clouds,48.09,70,59,13.58
498,Shubarkuduk,KZ,2022-04-01 01:35:43,49.1447,56.4872,Clear,30.42,85,5,4.79
499,Davila,PH,2022-04-01 01:35:44,18.4726,120.5763,Clear,85.98,68,8,21.9
500,Manavgat,TR,2022-04-01 01:35:44,36.7867,31.4431,Clouds,57.87,46,74,3.98
501,Kurumkan,RU,2022-04-01 01:35:44,54.3,110.3,Clouds,23.52,91,99,2.26
502,Scarborough,GB,2022-04-01 01:34:51,54.2797,-0.4044,Clear,36.16,87,6,5.99
503,Severnoye,RU,2022-04-01 01:35:44,56.3491,78.3619,Clouds,32.88,98,100,11.25
504,Port Lincoln,AU,2022-04-01 01:34:21,-34.7333,135.8667,Clear,64.85,57,9,22.3
505,Namibe,AO,2022-04-01 01:35:45,-15.1961,12.1522,Clouds,72.14,75,91,7.45
506,Piranshahr,IR,2022-04-01 01:35:45,36.701,45.1413,Clear,41.59,50,1,3.22
507,Gorontalo,ID,2022-04-01 01:35:45,0.5412,123.0595,Clouds,87.89,58,99,3.13
508,Quartucciu,IT,2022-04-01 01:36:46,39.2519,9.1794,Clouds,55.04,77,40,9.22
509,Kirakira,SB,2022-04-01 01:36:46,-10.4544,161.9205,Rain,82.78,79,100,5.55
510,Buin,CL,2022-04-01 01:36:46,-33.7333,-70.75,Clear,71.87,21,0,3.27
511,Hlobyne,UA,2022-04-01 01:36:46,49.3878,33.2596,Clouds,49.62,78,100,9.24
512,Porlamar,VE,2022-04-01 01:36:47,10.958,-63.8491,Clouds,76.95,84,99,17.05
513,San Quintin,MX,2022-04-01 01:36:47,30.4833,-115.95,Clouds,58.78,74,46,13.69
514,Flin Flon,CA,2022-04-01 01:36:47,54.7682,-101.865,Clouds,28.67,92,100,9.6
515,Torrington,US,2022-04-01 01:36:47,41.8007,-73.1212,Rain,59.85,96,95,7.0
516,Maragogi,BR,2022-04-01 01:36:48,-9.0122,-35.2225,Clouds,78.01,76,100,3.6
517,Tocopilla,CL,2022-04-01 01:36:48,-22.092,-70.1979,Clear,67.1,71,3,4.41
518,Bathsheba,BB,2022-04-01 01:35:46,13.2167,-59.5167,Clouds,77.61,78,75,27.63
519,Chalus,IR,2022-04-01 01:36:48,36.655,51.4204,Clouds,47.66,100,40,2.3
520,Oda,JP,2022-04-01 01:36:48,35.1833,132.5,Clouds,48.97,48,100,19.1
521,Awbari,LY,2022-04-01 01:36:49,26.5921,12.7805,Clouds,68.99,20,96,9.28
522,Harper,LR,2022-04-01 01:36:49,4.375,-7.7169,Clouds,79.36,87,16,5.79
523,Batemans Bay,AU,2022-04-01 01:36:49,-35.7167,150.1833,Clouds,61.11,74,100,20.15
524,Petukhovo,RU,2022-04-01 01:36:50,55.0692,67.9019,Clouds,28.71,98,96,6.89
525,Le Mans,FR,2022-04-01 01:36:50,48.0,0.2,Clear,35.53,75,0,5.75
526,Saint-Francois,FR,2022-04-01 01:36:50,46.4154,3.9054,Mist,33.67,99,100,8.05
527,Phon Thong,TH,2022-04-01 01:36:50,16.3016,103.9768,Clouds,85.95,63,99,21.83
528,Lakheri,IN,2022-04-01 01:36:51,25.6667,76.1667,Clear,80.62,13,0,3.44
529,Mangrol,IN,2022-04-01 01:36:51,21.1167,70.1167,Clear,75.79,74,0,4.76
530,Mount Isa,AU,2022-04-01 01:36:51,-20.7333,139.5,Clear,83.97,21,0,10.36
531,Turukhansk,RU,2022-04-01 01:36:52,65.8167,87.9833,Snow,15.73,94,100,16.33
532,Monrovia,LR,2022-04-01 01:36:52,6.3005,-10.7969,Rain,79.7,88,46,6.06
533,Axim,GH,2022-04-01 01:36:52,4.8699,-2.2405,Clouds,79.56,85,61,5.3
534,Conceicao Da Barra,BR,2022-04-01 01:36:52,-18.5933,-39.7322,Clear,76.57,88,4,5.3
535,Cascais,PT,2022-04-01 01:36:53,38.6979,-9.4215,Clouds,55.94,70,12,20.0
536,Nuuk,GL,2022-04-01 01:35:06,64.1835,-51.7216,Clouds,29.01,100,20,9.22
537,Madimba,TZ,2022-04-01 01:36:53,-10.4,40.3333,Clouds,75.83,91,100,5.06
538,Vanavara,RU,2022-04-01 01:33:49,60.34,102.2797,Clouds,28.15,72,100,11.52
539,Gweru,ZW,2022-04-01 01:36:53,-19.45,29.8167,Clear,57.34,72,0,6.22
540,Kant,IN,2022-04-01 01:36:53,27.8,79.8,Clear,79.92,18,0,3.4
541,Malanje,AO,2022-04-01 01:36:54,-9.5402,16.341,Clouds,64.81,96,97,1.39
542,Laguna,US,2022-04-01 01:35:24,38.421,-121.4238,Clear,72.07,29,0,8.05
543,Cumra,TR,2022-04-01 01:36:54,37.5732,32.7745,Clouds,39.34,51,19,6.87
544,Khasan,RU,2022-04-01 01:36:54,42.4308,130.6434,Clear,41.94,33,0,13.94
545,Nouakchott,MR,2022-04-01 01:36:55,18.0858,-15.9785,Clear,73.33,58,0,13.82
546,Pastavy,BY,2022-04-01 01:36:55,55.1168,26.8326,Clouds,26.6,57,100,11.03
547,Manbij,SY,2022-04-01 01:36:55,36.5281,37.9549,Clouds,55.15,51,100,5.93
548,Chumikan,RU,2022-04-01 01:34:38,54.7183,135.315,Clouds,23.41,67,57,13.76
549,Mackay,AU,2022-04-01 01:35:02,-21.15,149.2,Clear,89.69,70,0,12.66
550,Sisimiut,GL,2022-04-01 01:33:04,66.9395,-53.6735,Clouds,15.69,87,68,4.61
551,Ratnagiri,IN,2022-04-01 01:36:55,16.9833,73.3,Clear,77.2,61,0,5.93
552,Lamar,US,2022-04-01 01:32:00,33.6668,-95.5836,Clear,55.31,44,0,6.91
553,Hot Springs,US,2022-04-01 01:37:03,34.5037,-93.0552,Clear,48.6,59,0,8.05
554,Luganville,VU,2022-04-01 01:37:56,-15.5333,167.1667,Clouds,84.54,77,99,6.73
555,Krasnoselkup,RU,2022-04-01 01:37:56,65.7,82.4667,Clouds,12.76,91,98,16.31
556,Marawi,PH,2022-04-01 01:37:56,7.9986,124.2928,Clouds,79.48,68,90,2.24
557,Bardiyah,LY,2022-04-01 01:37:57,31.7561,25.0865,Clouds,67.5,31,100,13.58
558,Tongren,CN,2022-04-01 01:37:57,27.7172,109.1853,Rain,51.35,90,100,4.94
559,Venustiano Carranza,MX,2022-04-01 01:37:57,19.43,-99.0992,Clouds,77.14,16,40,11.5
560,Tsubata,JP,2022-04-01 01:37:57,36.6667,136.7333,Clouds,49.19,40,100,10.49
561,Lensk,RU,2022-04-01 01:37:58,60.7253,114.9278,Snow,32.43,92,100,12.41
562,Gizycko,PL,2022-04-01 01:37:58,54.0381,21.7644,Clouds,29.26,43,100,13.24
563,Adrar,MR,2022-04-01 01:34:36,20.5022,-10.0711,Clouds,69.03,17,36,9.4
564,La Libertad,EC,2022-04-01 01:36:23,-2.2333,-80.9,Clouds,76.05,83,100,6.67
565,Cahors,FR,2022-04-01 01:37:58,44.4167,1.3333,Snow,34.68,97,100,13.78
566,Wanning,CN,2022-04-01 01:37:59,18.8003,110.3967,Clouds,73.78,93,100,11.5
567,Mbour,SN,2022-04-01 01:37:59,14.422,-16.9638,Clear,68.85,62,0,11.86
568,Aksarka,RU,2022-04-01 01:36:15,66.5606,67.7975,Clouds,11.52,89,98,13.76
569,Altar,MX,2022-04-01 01:37:59,30.7,-111.8167,Clear,72.61,18,0,15.66
570,Bastia,FR,2022-04-01 01:37:59,42.6667,9.3333,Clouds,56.3,62,100,11.01
571,Hasaki,JP,2022-04-01 01:38:00,35.7333,140.8333,Rain,43.29,58,100,20.98
572,Sandakan,MY,2022-04-01 01:38:00,5.8402,118.1179,Clouds,82.08,78,20,5.99
573,Bosansko Grahovo,BA,2022-04-01 01:38:00,44.1794,16.3639,Clouds,45.66,98,100,6.73
574,Husavik,IS,2022-04-01 01:38:01,66.0449,-17.3389,Snow,32.43,98,100,3.27
575,Mazara Del Vallo,IT,2022-04-01 01:38:01,37.6641,12.588,Clouds,58.93,74,43,17.22
576,Saldanha,ZA,2022-04-01 01:38:01,-33.0117,17.9442,Clear,57.25,80,0,18.81
577,Zemio,CF,2022-04-01 01:38:02,5.0314,25.1361,Clouds,75.38,65,74,2.59
578,Lerwick,GB,2022-04-01 01:38:02,60.1545,-1.1494,Clouds,33.8,62,28,12.21
579,Tigil,RU,2022-04-01 01:38:02,57.8,158.6667,Clouds,23.09,69,100,13.38
580,Karlstad,SE,2022-04-01 01:38:02,59.3793,13.5036,Clouds,21.76,93,11,6.91
581,Eyl,SO,2022-04-01 01:34:46,7.9803,49.8164,Clouds,78.42,87,32,9.04
582,Pimentel,PE,2022-04-01 01:38:03,-6.8367,-79.9342,Clouds,70.34,83,100,12.71
583,Beira,MZ,2022-04-01 01:38:03,-19.8436,34.8389,Clouds,73.33,93,16,3.51
584,Surt,LY,2022-04-01 01:38:03,31.2089,16.5887,Clouds,65.77,62,100,5.68
585,Zonguldak,TR,2022-04-01 01:38:03,41.25,31.8333,Clouds,54.0,58,100,7.34
586,Jamame,SO,2022-04-01 01:38:04,0.0722,42.7506,Rain,78.87,82,100,7.31
587,Farmington,US,2022-04-01 01:33:13,36.7281,-108.2187,Clouds,54.7,41,100,10.36
588,Manoel Urbano,BR,2022-04-01 01:38:04,-8.8389,-69.2597,Clouds,73.27,99,100,4.61
589,Luoyang,CN,2022-04-01 01:35:08,34.6836,112.4536,Clouds,57.04,33,99,5.53
590,Novorzhev,RU,2022-04-01 01:38:04,57.0294,29.3338,Clouds,20.12,88,69,2.75
591,Oromocto,CA,2022-04-01 01:34:40,45.8351,-66.4792,Mist,38.25,100,100,4.61
592,Dekar,BW,2022-04-01 01:38:05,-21.5333,21.9333,Clear,68.22,68,3,3.18
593,At-Bashi,KG,2022-04-01 01:38:05,41.1702,75.8106,Clear,32.07,67,7,5.64
594,Ixtapa,MX,2022-04-01 01:38:05,20.7,-105.2,Clouds,72.63,68,40,12.66
595,Hanna,CA,2022-04-01 01:36:40,51.6334,-111.9018,Clouds,41.86,40,29,20.0
596,Presidencia Roque Saenz Pena,AR,2022-04-01 01:35:41,-26.7852,-60.4388,Clear,50.81,64,2,5.23
597,Katobu,ID,2022-04-01 01:39:06,-4.9408,122.5276,Clouds,79.68,85,100,3.31
598,Elmadag,TR,2022-04-01 01:39:06,39.9208,33.2308,Clouds,51.35,61,100,6.08
599,Port Hedland,AU,2022-04-01 01:39:06,-20.3167,118.5667,Clouds,89.65,55,35,3.44
600,Zlobin,HR,2022-04-01 01:39:06,45.2924,14.6541,Clouds,44.15,97,75,5.75
601,Baykit,RU,2022-04-01 01:39:07,61.67,96.37,Clouds,22.05,84,100,6.89
602,Bereda,ES,2022-04-01 01:39:07,43.2686,-7.5406,Clouds,35.15,93,40,3.27
603,Folldal,NO,2022-04-01 01:39:07,62.1325,9.9968,Clouds,11.21,95,100,4.21
604,Tarauaca,BR,2022-04-01 01:39:07,-8.1614,-70.7656,Clouds,73.81,98,100,1.19
605,Dale,US,2022-04-01 01:39:08,38.1689,-86.99,Clouds,40.78,87,100,9.22
606,Langres,FR,2022-04-01 01:39:08,47.8333,5.3333,Snow,31.19,95,95,13.33
607,Ulaangom,MN,2022-04-01 01:39:08,49.9811,92.0667,Clouds,18.18,91,99,3.15
608,Nushki,PK,2022-04-01 01:39:08,29.5542,66.0215,Clear,61.45,13,0,1.07
609,Canta,TR,2022-04-01 01:39:09,41.1181,28.0803,Clear,59.47,44,0,10.36
610,Brandenburg,DE,2022-04-01 01:39:09,52.4167,12.55,Clouds,37.9,48,100,14.2
611,Burnie,AU,2022-04-01 01:39:09,-41.0667,145.9167,Clear,67.91,46,0,3.65
612,La Asuncion,VE,2022-04-01 01:39:10,11.0333,-63.8628,Clouds,76.51,85,99,16.13
613,Fenoarivo,MG,2022-04-01 01:39:10,-18.933,47.4354,Clouds,57.61,83,61,9.06
614,Capiibary,PY,2022-04-01 01:39:10,-24.8,-56.0333,Clouds,59.76,46,99,6.04
615,Kanlagay,PH,2022-04-01 01:39:10,5.8757,121.2915,Clouds,84.88,72,49,6.31
616,Acarau,BR,2022-04-01 01:39:11,-2.8856,-40.12,Clouds,76.28,84,100,7.72
617,Toppenish,US,2022-04-01 01:39:11,46.3774,-120.3087,Clouds,58.3,34,15,4.45
618,Port Macquarie,AU,2022-04-01 01:35:11,-31.4333,152.9167,Clouds,71.89,70,100,17.27
619,Kudahuvadhoo,MV,2022-04-01 01:39:11,2.6708,72.8944,Clear,82.49,70,5,4.61
620,Mehamn,NO,2022-04-01 01:39:12,71.0357,27.8492,Snow,24.58,73,100,8.3
621,Oriximina,BR,2022-04-01 01:39:12,-1.7656,-55.8661,Clouds,73.35,96,100,3.4
622,Fort Nelson,CA,2022-04-01 01:36:39,58.8053,-122.7002,Clouds,27.99,50,40,9.22
623,Montrose,US,2022-04-01 01:39:12,38.4166,-108.2673,Clouds,45.97,79,99,10.38
624,Hauterive,FR,2022-04-01 01:39:12,46.0901,3.4459,Snow,36.36,99,100,11.72
625,Sao Joao Da Barra,BR,2022-04-01 01:39:13,-21.6403,-41.0511,Clouds,74.98,88,36,8.39
626,Mahajanga,MG,2022-04-01 01:39:13,-15.7167,46.3167,Thunderstorm,69.82,94,40,6.91
627,Montepuez,MZ,2022-04-01 01:39:13,-13.1256,38.9997,Clouds,66.49,99,29,2.08
628,Guarapari,BR,2022-04-01 01:39:14,-20.6667,-40.4975,Clear,78.89,92,4,6.02
629,Wasilla,US,2022-04-01 01:39:14,61.5814,-149.4394,Clear,44.73,49,0,17.27
630,Yagodnoye,RU,2022-04-01 01:39:14,62.55,149.6667,Clouds,7.84,80,100,5.17
631,Vaitape,PF,2022-04-01 01:35:14,-16.5167,-151.75,Clouds,82.09,69,21,14.16
632,Vila,PT,2022-04-01 01:39:14,42.0304,-8.1588,Clouds,39.7,83,61,8.43
633,Nizwa,OM,2022-04-01 01:39:15,22.9333,57.5333,Clear,72.9,32,0,2.21
634,Aleksandrov Gay,RU,2022-04-01 01:39:15,50.147,48.5704,Clouds,45.79,77,82,10.94
635,Chiredzi,ZW,2022-04-01 01:39:15,-21.05,31.6667,Clear,65.5,82,0,1.72
636,Aguimes,ES,2022-04-01 01:39:15,27.9054,-15.4461,Clouds,61.43,72,40,16.11
637,Paredon,MX,2022-04-01 01:39:16,16.0333,-93.8667,Clouds,79.81,72,26,1.99
638,Shingu,JP,2022-04-01 01:39:16,33.7333,135.9833,Clouds,54.77,33,100,6.29
639,Waingapu,ID,2022-04-01 01:39:16,-9.6567,120.2641,Clouds,84.13,74,11,8.21
640,Mnogovershinnyy,RU,2022-04-01 01:39:17,53.9353,139.9242,Clouds,19.27,65,16,8.14
641,Guanare,VE,2022-04-01 01:39:17,9.0418,-69.7421,Clouds,81.84,43,93,2.95
642,Sterling,US,2022-04-01 01:35:25,39.0062,-77.4286,Thunderstorm,67.59,92,75,11.99
643,Chegdomyn,RU,2022-04-01 01:40:17,51.1167,133.0167,Clear,25.03,64,7,4.65
644,Dhidhdhoo,MV,2022-04-01 01:40:17,6.8833,73.1,Clouds,83.03,74,97,6.35
645,Carutapera,BR,2022-04-01 01:40:18,-1.195,-46.02,Clouds,73.92,95,93,1.41
646,Puro,PH,2022-04-01 01:40:18,12.4841,123.3827,Clouds,84.29,68,77,11.63
647,Luena,AO,2022-04-01 01:40:18,-11.7833,19.9167,Rain,60.4,97,56,3.58
648,Faenza,IT,2022-04-01 01:40:18,44.2857,11.8833,Clouds,52.25,95,96,1.01
649,Shushtar,IR,2022-04-01 01:40:19,32.0455,48.8567,Clear,67.93,18,0,2.01
650,Khuzhir,RU,2022-04-01 01:40:19,53.1939,107.3397,Clouds,29.35,80,100,10.54
651,Jijiga,ET,2022-04-01 01:40:19,9.35,42.8,Clear,61.9,63,0,4.03
652,Kiunga,PG,2022-04-01 01:40:20,-6.1219,141.2906,Clouds,87.4,55,96,3.78
653,Pasni,PK,2022-04-01 01:40:20,25.2631,63.471,Clear,78.71,27,0,14.2
654,Luanda,AO,2022-04-01 01:37:38,-8.8368,13.2343,Clouds,78.8,89,75,9.22
655,Vila Do Maio,CV,2022-04-01 01:40:20,15.1333,-23.2167,Clear,70.59,84,9,15.32
656,Ketchikan,US,2022-04-01 01:40:20,55.3422,-131.6461,Clouds,44.58,81,75,11.5
657,Colares,PT,2022-04-01 01:40:21,38.7992,-9.4469,Clouds,55.76,73,14,20.0
658,Myski,RU,2022-04-01 01:40:21,53.709,87.8014,Clouds,33.57,90,100,3.83
659,San Andres Sajcabaja,GT,2022-04-01 01:40:21,15.2167,-90.9167,Clouds,68.18,75,51,0.94
660,Ntungamo,UG,2022-04-01 01:40:22,-0.8833,29.65,Clouds,61.77,92,28,3.96
661,Nelson Bay,AU,2022-04-01 01:38:12,-32.7167,152.15,Rain,66.99,95,72,22.7
662,Urengoy,RU,2022-04-01 01:40:22,65.9667,78.3667,Clouds,15.31,88,100,16.17
663,Roncesvalles,CO,2022-04-01 01:40:22,4.0108,-75.6049,Clouds,51.28,89,96,2.42
664,Gloversville,US,2022-04-01 01:36:51,43.0528,-74.3438,Clouds,55.26,93,100,5.01
665,San Rafael,AR,2022-04-01 01:40:22,-34.6177,-68.3301,Clear,56.32,24,1,8.72
666,Goma,CD,2022-04-01 01:40:23,-1.6792,29.2228,Clouds,60.12,91,26,2.8
667,Puerto Cabezas,NI,2022-04-01 01:40:23,14.0351,-83.3888,Clouds,76.69,88,13,9.1
668,Henties Bay,NA,2022-04-01 01:40:23,-22.116,14.2845,Clear,62.04,87,0,7.43
669,Berlin,DE,2022-04-01 01:36:06,52.5244,13.4105,Clouds,38.98,46,20,18.41
670,Talara,PE,2022-04-01 01:40:24,-4.5772,-81.2719,Clouds,72.34,84,67,11.61
671,Abu Samrah,SY,2022-04-01 01:40:24,35.3029,37.1841,Clouds,56.82,42,35,4.92
672,Qesarya,IL,2022-04-01 01:40:24,32.5189,34.9046,Clear,62.19,46,0,7.65
673,Semey,KZ,2022-04-01 01:40:24,50.4111,80.2275,Clear,32.22,86,0,6.71
674,Bheramara,BD,2022-04-01 01:40:25,24.0232,88.9925,Clouds,83.91,70,11,13.0
675,Am Timan,TD,2022-04-01 01:40:25,11.0297,20.2827,Clouds,81.19,16,26,6.67
676,Manoharpur,IN,2022-04-01 01:40:25,27.3,75.95,Clear,78.17,15,0,4.25
677,Ulaanbaatar,MN,2022-04-01 01:40:19,47.9077,106.8832,Clear,23.13,42,0,2.24
678,Daru,PG,2022-04-01 01:40:25,-9.0763,143.2092,Clouds,82.42,77,97,7.76
